gradient_path,digit_1_idx,digit_2_idx
Raw/gradients/grad_0944.png,29718,39094
Raw/gradients/grad_0604.png,4511,15061
Raw/gradients/grad_0387.png,25261,8664
Raw/gradients/grad_0111.png,1085,13261
Raw/gradients/grad_0535.png,56334,59594
Raw/gradients/grad_0516.png,44850,27511
Raw/gradients/grad_0846.png,9801,39682
Raw/gradients/grad_0098.png,11627,31186
Raw/gradients/grad_0923.png,40288,39309
Raw/gradients/grad_0039.png,57524,51371
Raw/gradients/grad_0544.png,32986,49308
Raw/gradients/grad_0120.png,6107,31604
Raw/gradients/grad_0675.png,8541,59112
Raw/gradients/grad_0617.png,35342,54232
Raw/gradients/grad_0001.png,58783,50781
Raw/gradients/grad_0694.png,42548,28278
Raw/gradients/grad_0534.png,27569,24273
Raw/gradients/grad_0895.png,2846,45720
Raw/gradients/grad_0542.png,28112,15039
Raw/gradients/grad_0960.png,52579,31596
Raw/gradients/grad_0808.png,50375,24984
Raw/gradients/grad_0358.png,38603,52731
Raw/gradients/grad_0759.png,59497,49908
Raw/gradients/grad_0857.png,45659,37756
Raw/gradients/grad_0100.png,27884,8774
Raw/gradients/grad_0260.png,31269,50191
Raw/gradients/grad_0238.png,59643,56298
Raw/gradients/grad_0085.png,18564,39209
Raw/gradients/grad_0897.png,35633,26781
Raw/gradients/grad_0263.png,12387,358
Raw/gradients/grad_0726.png,48735,51735
Raw/gradients/grad_0007.png,37878,34245
Raw/gradients/grad_0120.png,34063,471
Raw/gradients/grad_0384.png,42896,13462
Raw/gradients/grad_0704.png,52709,20702
Raw/gradients/grad_0418.png,23741,6985
Raw/gradients/grad_0158.png,27923,42701
Raw/gradients/grad_0599.png,16622,17124
Raw/gradients/grad_0875.png,35134,27758
Raw/gradients/grad_0578.png,23962,40100
Raw/gradients/grad_0282.png,44604,26047
Raw/gradients/grad_0773.png,13349,27081
Raw/gradients/grad_0565.png,51366,36540
Raw/gradients/grad_0494.png,11712,24262
Raw/gradients/grad_0572.png,36366,31703
Raw/gradients/grad_0259.png,20096,37856
Raw/gradients/grad_0352.png,50737,46235
Raw/gradients/grad_0407.png,48220,9048
Raw/gradients/grad_0875.png,56611,43206
Raw/gradients/grad_0121.png,49008,15058
Raw/gradients/grad_0457.png,51321,45830
Raw/gradients/grad_0972.png,10603,6571
Raw/gradients/grad_0219.png,33314,26251
Raw/gradients/grad_0804.png,22179,52484
Raw/gradients/grad_0563.png,40240,45682
Raw/gradients/grad_0700.png,46320,3411
Raw/gradients/grad_0164.png,25500,41672
Raw/gradients/grad_0005.png,52715,5969
Raw/gradients/grad_0843.png,9524,30911
Raw/gradients/grad_0948.png,39337,28532
Raw/gradients/grad_0090.png,4199,17241
Raw/gradients/grad_0227.png,24303,5245
Raw/gradients/grad_0623.png,2474,47480
Raw/gradients/grad_0393.png,26256,40236
Raw/gradients/grad_0671.png,34144,18774
Raw/gradients/grad_0728.png,39155,3765
Raw/gradients/grad_0968.png,50699,53754
Raw/gradients/grad_0179.png,41962,32398
Raw/gradients/grad_0449.png,701,13219
Raw/gradients/grad_0870.png,43049,52685
Raw/gradients/grad_0530.png,18743,12762
Raw/gradients/grad_0034.png,51377,39289
Raw/gradients/grad_0522.png,33804,45773
Raw/gradients/grad_0237.png,40317,11107
Raw/gradients/grad_0690.png,2363,23575
Raw/gradients/grad_0244.png,42927,18
Raw/gradients/grad_0999.png,10318,5691
Raw/gradients/grad_0282.png,51096,26177
Raw/gradients/grad_0361.png,43886,25896
Raw/gradients/grad_0415.png,38409,13127
Raw/gradients/grad_0530.png,1007,48295
Raw/gradients/grad_0720.png,4496,5909
Raw/gradients/grad_0562.png,18644,47588
Raw/gradients/grad_0849.png,36642,59966
Raw/gradients/grad_0596.png,22812,22772
Raw/gradients/grad_0986.png,53445,18121
Raw/gradients/grad_0231.png,39738,12748
Raw/gradients/grad_0465.png,26473,37677
Raw/gradients/grad_0004.png,17111,11471
Raw/gradients/grad_0416.png,33176,6977
Raw/gradients/grad_0572.png,4743,32975
Raw/gradients/grad_0301.png,22280,7668
Raw/gradients/grad_0822.png,33638,16888
Raw/gradients/grad_0897.png,35252,53290
Raw/gradients/grad_0812.png,37676,16393
Raw/gradients/grad_0710.png,29017,24712
Raw/gradients/grad_0576.png,31695,50460
Raw/gradients/grad_0249.png,49641,22260
Raw/gradients/grad_0984.png,50829,30071
Raw/gradients/grad_0697.png,30193,58754
Raw/gradients/grad_0600.png,56493,1792
Raw/gradients/grad_0493.png,7619,16896
Raw/gradients/grad_0069.png,25078,41527
Raw/gradients/grad_0807.png,14442,44362
Raw/gradients/grad_0718.png,15068,52439
Raw/gradients/grad_0323.png,27028,23140
Raw/gradients/grad_0528.png,35104,637
Raw/gradients/grad_0717.png,54537,17258
Raw/gradients/grad_0254.png,18827,6095
Raw/gradients/grad_0408.png,44151,49072
Raw/gradients/grad_0840.png,22412,4982
Raw/gradients/grad_0567.png,11697,31231
Raw/gradients/grad_0321.png,23169,14323
Raw/gradients/grad_0915.png,37598,17634
Raw/gradients/grad_0187.png,48900,44768
Raw/gradients/grad_0952.png,59633,12462
Raw/gradients/grad_0510.png,48307,13085
Raw/gradients/grad_0240.png,48197,15863
Raw/gradients/grad_0893.png,17393,13551
Raw/gradients/grad_0234.png,13288,54718
Raw/gradients/grad_0255.png,54810,40540
Raw/gradients/grad_0364.png,10223,51048
Raw/gradients/grad_0109.png,7856,5143
Raw/gradients/grad_0692.png,43478,32287
Raw/gradients/grad_0628.png,434,50085
Raw/gradients/grad_0877.png,35486,2769
Raw/gradients/grad_0868.png,31607,24326
Raw/gradients/grad_0635.png,20671,32266
Raw/gradients/grad_0919.png,57736,58785
Raw/gradients/grad_0588.png,56935,18004
Raw/gradients/grad_0502.png,11984,50086
Raw/gradients/grad_0937.png,33497,18367
Raw/gradients/grad_0407.png,14555,49163
Raw/gradients/grad_0590.png,8404,3548
Raw/gradients/grad_0538.png,52380,27733
Raw/gradients/grad_0489.png,35439,2134
Raw/gradients/grad_0514.png,22759,25802
Raw/gradients/grad_0881.png,44979,50849
Raw/gradients/grad_0178.png,29962,7888
Raw/gradients/grad_0715.png,33961,30151
Raw/gradients/grad_0323.png,45168,551
Raw/gradients/grad_0012.png,44178,13811
Raw/gradients/grad_0388.png,38076,6602
Raw/gradients/grad_0333.png,23697,40159
Raw/gradients/grad_0882.png,17019,12265
Raw/gradients/grad_0561.png,17226,15541
Raw/gradients/grad_0275.png,30890,40179
Raw/gradients/grad_0351.png,23981,12052
Raw/gradients/grad_0510.png,27783,13797
Raw/gradients/grad_0429.png,45921,49295
Raw/gradients/grad_0381.png,23925,55989
Raw/gradients/grad_0410.png,18325,29538
Raw/gradients/grad_0184.png,37447,8594
Raw/gradients/grad_0589.png,44958,14979
Raw/gradients/grad_0833.png,6545,47239
Raw/gradients/grad_0276.png,52696,15453
Raw/gradients/grad_0568.png,28325,56119
Raw/gradients/grad_0390.png,12849,9558
Raw/gradients/grad_0819.png,48401,9800
Raw/gradients/grad_0484.png,52800,638
Raw/gradients/grad_0180.png,27624,32741
Raw/gradients/grad_0137.png,58541,55665
Raw/gradients/grad_0645.png,33882,34995
Raw/gradients/grad_0737.png,20691,51467
Raw/gradients/grad_0498.png,19663,16447
Raw/gradients/grad_0575.png,56262,37213
Raw/gradients/grad_0048.png,26109,6486
Raw/gradients/grad_0707.png,10704,3934
Raw/gradients/grad_0220.png,53334,16665
Raw/gradients/grad_0487.png,54982,41278
Raw/gradients/grad_0098.png,29481,48797
Raw/gradients/grad_0342.png,17024,23656
Raw/gradients/grad_0368.png,36723,36535
Raw/gradients/grad_0954.png,53085,16889
Raw/gradients/grad_0352.png,1299,26985
Raw/gradients/grad_0124.png,23009,56843
Raw/gradients/grad_0695.png,39687,13038
Raw/gradients/grad_0590.png,37741,42589
Raw/gradients/grad_0664.png,35287,11438
Raw/gradients/grad_0799.png,18652,23272
Raw/gradients/grad_0332.png,44118,33452
Raw/gradients/grad_0499.png,50773,48268
Raw/gradients/grad_0457.png,58302,5138
Raw/gradients/grad_0390.png,40217,18777
Raw/gradients/grad_0474.png,41399,9492
Raw/gradients/grad_0889.png,10982,41981
Raw/gradients/grad_0827.png,22111,27644
Raw/gradients/grad_0646.png,40128,37462
Raw/gradients/grad_0414.png,55633,59445
Raw/gradients/grad_0073.png,5184,10616
Raw/gradients/grad_0351.png,14956,20544
Raw/gradients/grad_0324.png,42795,19094
Raw/gradients/grad_0727.png,17529,39674
Raw/gradients/grad_0660.png,25916,17776
Raw/gradients/grad_0908.png,29156,51181
Raw/gradients/grad_0883.png,23800,49014
Raw/gradients/grad_0601.png,34140,29510
Raw/gradients/grad_0423.png,10965,12051
Raw/gradients/grad_0874.png,1513,8194
Raw/gradients/grad_0745.png,15376,43386
Raw/gradients/grad_0257.png,48750,45920
Raw/gradients/grad_0767.png,5247,13800
Raw/gradients/grad_0170.png,26020,6750
Raw/gradients/grad_0097.png,4180,57585
Raw/gradients/grad_0484.png,35942,3527
Raw/gradients/grad_0026.png,50523,26018
Raw/gradients/grad_0536.png,50134,5455
Raw/gradients/grad_0106.png,17200,40507
Raw/gradients/grad_0159.png,5525,42915
Raw/gradients/grad_0953.png,58030,25548
Raw/gradients/grad_0316.png,15031,16213
Raw/gradients/grad_0755.png,18623,29042
Raw/gradients/grad_0641.png,8284,8603
Raw/gradients/grad_0539.png,54953,11180
Raw/gradients/grad_0029.png,2303,43486
Raw/gradients/grad_0365.png,56385,59983
Raw/gradients/grad_0333.png,56638,31205
Raw/gradients/grad_0478.png,57075,35427
Raw/gradients/grad_0957.png,17852,35949
Raw/gradients/grad_0455.png,8854,45719
Raw/gradients/grad_0552.png,11602,38720
Raw/gradients/grad_0611.png,29920,41356
Raw/gradients/grad_0766.png,41671,57494
Raw/gradients/grad_0577.png,28506,34305
Raw/gradients/grad_0655.png,41912,34982
Raw/gradients/grad_0317.png,59567,22752
Raw/gradients/grad_0493.png,35367,14885
Raw/gradients/grad_0824.png,5869,28957
Raw/gradients/grad_0315.png,23971,27014
Raw/gradients/grad_0266.png,10205,19894
Raw/gradients/grad_0010.png,6,34296
Raw/gradients/grad_0834.png,49695,55571
Raw/gradients/grad_0139.png,22536,18793
Raw/gradients/grad_0480.png,35068,545
Raw/gradients/grad_0704.png,32239,49510
Raw/gradients/grad_0488.png,19635,598
Raw/gradients/grad_0784.png,28209,52295
Raw/gradients/grad_0299.png,39125,15152
Raw/gradients/grad_0815.png,473,35927
Raw/gradients/grad_0382.png,12358,26983
Raw/gradients/grad_0903.png,36736,28646
Raw/gradients/grad_0404.png,16377,10700
Raw/gradients/grad_0732.png,48307,42335
Raw/gradients/grad_0399.png,54291,24796
Raw/gradients/grad_0225.png,17234,5191
Raw/gradients/grad_0432.png,40981,15699
Raw/gradients/grad_0529.png,50104,52426
Raw/gradients/grad_0931.png,40187,52925
Raw/gradients/grad_0710.png,44868,17816
Raw/gradients/grad_0291.png,42497,48688
Raw/gradients/grad_0544.png,53006,17617
Raw/gradients/grad_0422.png,12320,55933
Raw/gradients/grad_0070.png,11954,8953
Raw/gradients/grad_0296.png,7232,41739
Raw/gradients/grad_0466.png,40483,29672
Raw/gradients/grad_0278.png,45906,40812
Raw/gradients/grad_0503.png,12306,21013
Raw/gradients/grad_0019.png,9971,3252
Raw/gradients/grad_0992.png,35059,1450
Raw/gradients/grad_0190.png,6702,18488
Raw/gradients/grad_0275.png,8194,46871
Raw/gradients/grad_0448.png,47651,537
Raw/gradients/grad_0238.png,5911,9875
Raw/gradients/grad_0015.png,32347,14233
Raw/gradients/grad_0350.png,27541,20419
Raw/gradients/grad_0804.png,52393,32662
Raw/gradients/grad_0380.png,30388,45674
Raw/gradients/grad_0810.png,2079,21643
Raw/gradients/grad_0082.png,55282,49189
Raw/gradients/grad_0974.png,9574,3672
Raw/gradients/grad_0272.png,50833,25717
Raw/gradients/grad_0073.png,35598,30811
Raw/gradients/grad_0185.png,12595,58700
Raw/gradients/grad_0861.png,16389,53559
Raw/gradients/grad_0390.png,54280,826
Raw/gradients/grad_0124.png,50341,46837
Raw/gradients/grad_0254.png,25218,50543
Raw/gradients/grad_0998.png,29029,16198
Raw/gradients/grad_0755.png,2196,13053
Raw/gradients/grad_0471.png,48190,50527
Raw/gradients/grad_0096.png,34153,43647
Raw/gradients/grad_0213.png,30987,25501
Raw/gradients/grad_0697.png,20454,21172
Raw/gradients/grad_0162.png,41232,47725
Raw/gradients/grad_0043.png,48806,36017
Raw/gradients/grad_0533.png,8004,16601
Raw/gradients/grad_0492.png,41846,19583
Raw/gradients/grad_0203.png,23620,58164
Raw/gradients/grad_0053.png,56600,43692
Raw/gradients/grad_0223.png,7400,15464
Raw/gradients/grad_0648.png,28453,21267
Raw/gradients/grad_0015.png,10968,52061
Raw/gradients/grad_0282.png,38318,7841
Raw/gradients/grad_0405.png,51717,15931
Raw/gradients/grad_0009.png,2752,38081
Raw/gradients/grad_0802.png,45269,31147
Raw/gradients/grad_0704.png,39073,10157
Raw/gradients/grad_0380.png,50514,5864
Raw/gradients/grad_0254.png,10334,32762
Raw/gradients/grad_0093.png,44954,40543
Raw/gradients/grad_0346.png,49778,40968
Raw/gradients/grad_0061.png,3917,23299
Raw/gradients/grad_0660.png,10087,45962
Raw/gradients/grad_0549.png,51869,7038
Raw/gradients/grad_0128.png,31971,15248
Raw/gradients/grad_0324.png,36592,51679
Raw/gradients/grad_0660.png,49590,22761
Raw/gradients/grad_0824.png,58444,28751
Raw/gradients/grad_0750.png,12646,1399
Raw/gradients/grad_0705.png,24757,23472
Raw/gradients/grad_0741.png,8829,16429
Raw/gradients/grad_0920.png,2587,31804
Raw/gradients/grad_0723.png,28672,36636
Raw/gradients/grad_0301.png,35568,45681
Raw/gradients/grad_0501.png,12437,37139
Raw/gradients/grad_0191.png,35626,22784
Raw/gradients/grad_0331.png,47998,30696
Raw/gradients/grad_0281.png,56863,54483
Raw/gradients/grad_0613.png,59930,56397
Raw/gradients/grad_0567.png,10508,4513
Raw/gradients/grad_0543.png,10159,29450
Raw/gradients/grad_0302.png,53701,17258
Raw/gradients/grad_0554.png,24059,29758
Raw/gradients/grad_0000.png,50850,41813
Raw/gradients/grad_0518.png,24840,48080
Raw/gradients/grad_0189.png,57863,1226
Raw/gradients/grad_0634.png,56153,23860
Raw/gradients/grad_0794.png,40645,15649
Raw/gradients/grad_0328.png,47251,4151
Raw/gradients/grad_0674.png,35321,53677
Raw/gradients/grad_0396.png,12443,34345
Raw/gradients/grad_0699.png,32607,50183
Raw/gradients/grad_0564.png,10101,40176
Raw/gradients/grad_0289.png,21141,26856
Raw/gradients/grad_0656.png,21104,7239
Raw/gradients/grad_0098.png,34288,43181
Raw/gradients/grad_0068.png,2868,54735
Raw/gradients/grad_0960.png,8504,11707
Raw/gradients/grad_0894.png,2049,13243
Raw/gradients/grad_0109.png,31809,12557
Raw/gradients/grad_0101.png,2085,37421
Raw/gradients/grad_0657.png,54807,25467
Raw/gradients/grad_0673.png,32106,34460
Raw/gradients/grad_0638.png,45961,38685
Raw/gradients/grad_0262.png,3216,24009
Raw/gradients/grad_0226.png,39711,47044
Raw/gradients/grad_0072.png,857,13679
Raw/gradients/grad_0671.png,32204,58311
Raw/gradients/grad_0852.png,5240,30674
Raw/gradients/grad_0820.png,41872,3978
Raw/gradients/grad_0369.png,36570,48724
Raw/gradients/grad_0960.png,58355,27259
Raw/gradients/grad_0841.png,24187,52051
Raw/gradients/grad_0725.png,3820,53978
Raw/gradients/grad_0631.png,17420,34669
Raw/gradients/grad_0041.png,48123,4612
Raw/gradients/grad_0854.png,19916,5107
Raw/gradients/grad_0967.png,14149,34044
Raw/gradients/grad_0099.png,6633,47524
Raw/gradients/grad_0236.png,34842,25253
Raw/gradients/grad_0194.png,12656,34484
Raw/gradients/grad_0672.png,16302,37357
Raw/gradients/grad_0640.png,11724,36596
Raw/gradients/grad_0767.png,36578,27209
Raw/gradients/grad_0764.png,6914,50219
Raw/gradients/grad_0653.png,37785,23459
Raw/gradients/grad_0690.png,30062,46042
Raw/gradients/grad_0681.png,27988,57856
Raw/gradients/grad_0106.png,10932,51934
Raw/gradients/grad_0184.png,36042,26316
Raw/gradients/grad_0516.png,22119,43092
Raw/gradients/grad_0161.png,34989,39316
Raw/gradients/grad_0453.png,23089,59145
Raw/gradients/grad_0322.png,36050,21276
Raw/gradients/grad_0865.png,24361,27023
Raw/gradients/grad_0782.png,41500,28219
Raw/gradients/grad_0845.png,47570,21197
Raw/gradients/grad_0623.png,15775,36906
Raw/gradients/grad_0558.png,14019,24580
Raw/gradients/grad_0784.png,36060,48796
Raw/gradients/grad_0260.png,23593,29648
Raw/gradients/grad_0458.png,26023,12
Raw/gradients/grad_0743.png,2271,18643
Raw/gradients/grad_0610.png,1068,33922
Raw/gradients/grad_0138.png,58348,19781
Raw/gradients/grad_0006.png,19682,14541
Raw/gradients/grad_0219.png,56080,20637
Raw/gradients/grad_0022.png,50562,53866
Raw/gradients/grad_0965.png,45201,53892
Raw/gradients/grad_0282.png,36284,33506
Raw/gradients/grad_0569.png,37399,37461
Raw/gradients/grad_0158.png,6179,2473
Raw/gradients/grad_0471.png,23308,10230
Raw/gradients/grad_0141.png,17366,24057
Raw/gradients/grad_0910.png,38152,16374
Raw/gradients/grad_0238.png,16793,53154
Raw/gradients/grad_0307.png,6023,37387
Raw/gradients/grad_0409.png,37294,14249
Raw/gradients/grad_0751.png,5059,47420
Raw/gradients/grad_0332.png,51963,31623
Raw/gradients/grad_0177.png,31999,54113
Raw/gradients/grad_0920.png,45193,46061
Raw/gradients/grad_0590.png,53707,59484
Raw/gradients/grad_0097.png,39009,42090
Raw/gradients/grad_0307.png,2449,47893
Raw/gradients/grad_0827.png,37767,25005
Raw/gradients/grad_0080.png,51126,3664
Raw/gradients/grad_0943.png,50521,21914
Raw/gradients/grad_0356.png,57658,53552
Raw/gradients/grad_0444.png,27297,56874
Raw/gradients/grad_0123.png,57002,50488
Raw/gradients/grad_0232.png,48999,42780
Raw/gradients/grad_0869.png,39472,749
Raw/gradients/grad_0649.png,50948,41431
Raw/gradients/grad_0391.png,3547,19974
Raw/gradients/grad_0536.png,2698,20926
Raw/gradients/grad_0552.png,37022,9802
Raw/gradients/grad_0334.png,32925,45728
Raw/gradients/grad_0226.png,10039,3310
Raw/gradients/grad_0689.png,47944,25747
Raw/gradients/grad_0994.png,29203,49338
Raw/gradients/grad_0609.png,37699,33077
Raw/gradients/grad_0092.png,14554,28307
Raw/gradients/grad_0296.png,51535,25842
Raw/gradients/grad_0151.png,8663,22031
Raw/gradients/grad_0084.png,31185,37449
Raw/gradients/grad_0763.png,3231,35923
Raw/gradients/grad_0408.png,17206,5575
Raw/gradients/grad_0408.png,32887,28474
Raw/gradients/grad_0792.png,45735,8544
Raw/gradients/grad_0780.png,8838,31517
Raw/gradients/grad_0572.png,12983,31972
Raw/gradients/grad_0404.png,42745,37442
Raw/gradients/grad_0200.png,36776,40369
Raw/gradients/grad_0753.png,34357,16137
Raw/gradients/grad_0248.png,4695,17449
Raw/gradients/grad_0795.png,28184,21195
Raw/gradients/grad_0701.png,37749,5871
Raw/gradients/grad_0115.png,44023,27104
Raw/gradients/grad_0433.png,23938,22826
Raw/gradients/grad_0195.png,21019,22578
Raw/gradients/grad_0608.png,42952,1586
Raw/gradients/grad_0788.png,19976,11092
Raw/gradients/grad_0358.png,40384,53843
Raw/gradients/grad_0822.png,28980,40840
Raw/gradients/grad_0149.png,28866,2941
Raw/gradients/grad_0946.png,53619,15301
Raw/gradients/grad_0204.png,44915,24498
Raw/gradients/grad_0159.png,49658,47742
Raw/gradients/grad_0873.png,5623,7364
Raw/gradients/grad_0757.png,3574,15928
Raw/gradients/grad_0971.png,40698,9678
Raw/gradients/grad_0889.png,54555,53748
Raw/gradients/grad_0294.png,900,22496
Raw/gradients/grad_0710.png,52709,7292
Raw/gradients/grad_0312.png,29495,30879
Raw/gradients/grad_0023.png,21749,13697
Raw/gradients/grad_0757.png,35258,13885
Raw/gradients/grad_0208.png,35810,34292
Raw/gradients/grad_0768.png,16951,35966
Raw/gradients/grad_0494.png,40831,47836
Raw/gradients/grad_0144.png,45552,45793
Raw/gradients/grad_0684.png,1205,24681
Raw/gradients/grad_0596.png,59378,43484
Raw/gradients/grad_0539.png,2849,16741
Raw/gradients/grad_0174.png,3939,18613
Raw/gradients/grad_0205.png,51720,45647
Raw/gradients/grad_0632.png,17778,3478
Raw/gradients/grad_0476.png,42910,546
Raw/gradients/grad_0068.png,25470,43278
Raw/gradients/grad_0277.png,43449,55842
Raw/gradients/grad_0934.png,43260,23607
Raw/gradients/grad_0885.png,7070,1250
Raw/gradients/grad_0299.png,56846,57894
Raw/gradients/grad_0664.png,25331,15149
Raw/gradients/grad_0389.png,33327,46510
Raw/gradients/grad_0101.png,59236,20673
Raw/gradients/grad_0496.png,56804,39131
Raw/gradients/grad_0544.png,5768,12217
Raw/gradients/grad_0203.png,32810,30014
Raw/gradients/grad_0574.png,46692,1408
Raw/gradients/grad_0040.png,16213,34695
Raw/gradients/grad_0312.png,21860,32108
Raw/gradients/grad_0402.png,48784,10289
Raw/gradients/grad_0018.png,22726,44847
Raw/gradients/grad_0360.png,23290,40975
Raw/gradients/grad_0309.png,15479,32850
Raw/gradients/grad_0282.png,53208,4063
Raw/gradients/grad_0640.png,16887,57584
Raw/gradients/grad_0396.png,58353,53402
Raw/gradients/grad_0030.png,36368,18362
Raw/gradients/grad_0230.png,9942,22399
Raw/gradients/grad_0918.png,25745,43052
Raw/gradients/grad_0140.png,5753,47834
Raw/gradients/grad_0391.png,34125,44433
Raw/gradients/grad_0627.png,57193,40994
Raw/gradients/grad_0702.png,14904,27350
Raw/gradients/grad_0246.png,37545,10010
Raw/gradients/grad_0436.png,20472,59620
Raw/gradients/grad_0619.png,21580,29436
Raw/gradients/grad_0555.png,8635,13550
Raw/gradients/grad_0668.png,9081,38078
Raw/gradients/grad_0554.png,44829,52435
Raw/gradients/grad_0207.png,56530,9051
Raw/gradients/grad_0316.png,45123,46211
Raw/gradients/grad_0920.png,34328,59609
Raw/gradients/grad_0138.png,28184,59572
Raw/gradients/grad_0999.png,50465,9512
Raw/gradients/grad_0671.png,37017,10357
Raw/gradients/grad_0325.png,4444,36525
Raw/gradients/grad_0545.png,47149,7758
Raw/gradients/grad_0188.png,20814,55018
Raw/gradients/grad_0900.png,9536,47649
Raw/gradients/grad_0030.png,50163,20885
Raw/gradients/grad_0901.png,27134,26951
Raw/gradients/grad_0310.png,29032,48864
Raw/gradients/grad_0956.png,53850,58597
Raw/gradients/grad_0652.png,48387,17943
Raw/gradients/grad_0155.png,51059,12316
Raw/gradients/grad_0109.png,8620,12107
Raw/gradients/grad_0026.png,49967,40106
Raw/gradients/grad_0631.png,17489,39688
Raw/gradients/grad_0580.png,40131,15133
Raw/gradients/grad_0610.png,15216,15133
Raw/gradients/grad_0703.png,1709,23544
Raw/gradients/grad_0081.png,45098,51106
Raw/gradients/grad_0488.png,8787,32920
Raw/gradients/grad_0866.png,39630,30720
Raw/gradients/grad_0729.png,42570,24507
Raw/gradients/grad_0188.png,55845,25392
Raw/gradients/grad_0503.png,31054,9012
Raw/gradients/grad_0167.png,12665,14829
Raw/gradients/grad_0033.png,26777,50104
Raw/gradients/grad_0992.png,983,17685
Raw/gradients/grad_0973.png,27069,14585
Raw/gradients/grad_0760.png,43996,13292
Raw/gradients/grad_0775.png,13406,4334
Raw/gradients/grad_0181.png,28788,56828
Raw/gradients/grad_0631.png,32108,45079
Raw/gradients/grad_0332.png,56804,29985
Raw/gradients/grad_0908.png,16173,28020
Raw/gradients/grad_0414.png,50870,2741
Raw/gradients/grad_0622.png,48190,54023
Raw/gradients/grad_0389.png,47199,20506
Raw/gradients/grad_0403.png,40075,48658
Raw/gradients/grad_0585.png,38915,35137
Raw/gradients/grad_0537.png,42034,57395
Raw/gradients/grad_0721.png,51571,2523
Raw/gradients/grad_0533.png,7164,29596
Raw/gradients/grad_0467.png,54198,57525
Raw/gradients/grad_0043.png,57526,16103
Raw/gradients/grad_0531.png,35249,25926
Raw/gradients/grad_0752.png,2572,36549
Raw/gradients/grad_0396.png,33824,50145
Raw/gradients/grad_0645.png,3230,12442
Raw/gradients/grad_0298.png,28806,26085
Raw/gradients/grad_0905.png,19959,50703
Raw/gradients/grad_0847.png,18737,30234
Raw/gradients/grad_0170.png,27686,19295
Raw/gradients/grad_0627.png,3574,45216
Raw/gradients/grad_0529.png,59223,9321
Raw/gradients/grad_0474.png,54387,42342
Raw/gradients/grad_0462.png,5927,47359
Raw/gradients/grad_0512.png,7416,11781
Raw/gradients/grad_0797.png,38367,58610
Raw/gradients/grad_0712.png,35809,8867
Raw/gradients/grad_0402.png,27103,21198
Raw/gradients/grad_0461.png,1632,11722
Raw/gradients/grad_0464.png,38686,58760
Raw/gradients/grad_0729.png,58706,13233
Raw/gradients/grad_0903.png,29798,5910
Raw/gradients/grad_0256.png,21238,45332
Raw/gradients/grad_0664.png,59451,46626
Raw/gradients/grad_0815.png,10747,47079
Raw/gradients/grad_0750.png,8096,5976
Raw/gradients/grad_0116.png,46283,29451
Raw/gradients/grad_0649.png,23785,5590
Raw/gradients/grad_0536.png,46352,25171
Raw/gradients/grad_0744.png,51843,33532
Raw/gradients/grad_0626.png,10479,24817
Raw/gradients/grad_0563.png,24943,2877
Raw/gradients/grad_0786.png,11199,59785
Raw/gradients/grad_0343.png,37060,57101
Raw/gradients/grad_0675.png,56536,9836
Raw/gradients/grad_0166.png,56938,9476
Raw/gradients/grad_0183.png,50407,46664
Raw/gradients/grad_0052.png,27497,20189
Raw/gradients/grad_0316.png,47851,50372
Raw/gradients/grad_0984.png,29245,18925
Raw/gradients/grad_0641.png,11842,7704
Raw/gradients/grad_0920.png,8622,13294
Raw/gradients/grad_0003.png,40800,50160
Raw/gradients/grad_0259.png,800,30057
Raw/gradients/grad_0509.png,56060,32679
Raw/gradients/grad_0556.png,52917,376
Raw/gradients/grad_0622.png,57848,32339
Raw/gradients/grad_0243.png,14213,38591
Raw/gradients/grad_0675.png,31176,29736
Raw/gradients/grad_0419.png,28958,5203
Raw/gradients/grad_0615.png,39328,430
Raw/gradients/grad_0250.png,57813,35870
Raw/gradients/grad_0284.png,40616,41198
Raw/gradients/grad_0570.png,53747,54083
Raw/gradients/grad_0212.png,3205,12113
Raw/gradients/grad_0151.png,3608,42813
Raw/gradients/grad_0357.png,2406,9527
Raw/gradients/grad_0874.png,2125,43712
Raw/gradients/grad_0591.png,54920,39536
Raw/gradients/grad_0305.png,21699,5747
Raw/gradients/grad_0050.png,7136,27325
Raw/gradients/grad_0182.png,10573,44046
Raw/gradients/grad_0291.png,40048,43314
Raw/gradients/grad_0708.png,45865,38991
Raw/gradients/grad_0586.png,51596,36842
Raw/gradients/grad_0181.png,29841,49108
Raw/gradients/grad_0592.png,23605,2348
Raw/gradients/grad_0095.png,50365,19614
Raw/gradients/grad_0330.png,24154,58820
Raw/gradients/grad_0388.png,53756,4434
Raw/gradients/grad_0776.png,28005,55267
Raw/gradients/grad_0563.png,4254,19191
Raw/gradients/grad_0482.png,8817,7996
Raw/gradients/grad_0711.png,56322,17984
Raw/gradients/grad_0337.png,34540,27116
Raw/gradients/grad_0537.png,13752,45601
Raw/gradients/grad_0214.png,40111,3813
Raw/gradients/grad_0111.png,37445,47823
Raw/gradients/grad_0644.png,34665,5745
Raw/gradients/grad_0495.png,47452,45131
Raw/gradients/grad_0619.png,51654,46321
Raw/gradients/grad_0294.png,27987,39901
Raw/gradients/grad_0868.png,20741,17017
Raw/gradients/grad_0538.png,37692,40844
Raw/gradients/grad_0362.png,8500,40258
Raw/gradients/grad_0576.png,32531,34059
Raw/gradients/grad_0746.png,41409,32619
